2220	7270
100132396	28412
1591	20524
100505624	21466
100874150	3794
51726	29869
101928128	8992
101926904	9906
5606	30568
101929765	4733
100505641	28077
1390	86167
55902	55820
100287932	31285
153572	7010
94161	1422
100169758	33642
692203	500
1977	58953
2023	18247
284688	12605
9788	177699
3445	1038
1669	2516
100616366	192617
1825	52807
54913	3048
23137	95867
1285	150227
100233209	30762
619556	103077
150468	28324
7335	72676
1959	107904
114760	19592
55693	25837
132204	321736
89797	156505
11167	58960
344558	12240
101927229	18402
113146	41113
10803	29538
100133286	50775
101929484	4832
6383	118421
8621	147097
7059	13463
22985	37050
151871	22729
85300	48215
100507131	114153
5119	13414
101927126	18348
4861	25956
256714	10474
9246	16628
339559	19128
100422913	7834
222537	416119
8139	70141
2210	18805
80045	28865
9646	28756
55321	4854
79664	59551
9686	164676
10621	3564
57325	50269
56901	5812
22874	158814
285973	12289
100874530	6650
25862	245
100616395	436099
8530	10698
55207	58691
84033	170746
28513	103055
8491	188046
221935	967552
114915	94124
202559	606267
8999	52685
390748	5034
101929443	1815
29919	28273
55357	56604
25873	5949
10251	14647
100422831	7907
389541	7037
4626	31628
8431	35373
340037	9196
284900	1236
5885	28931
25800	20853
338797	20085
221302	33176
83394	105230
26253	7658
221584	2510
6235	10206
83661	16237
100422948	8355
9875	66302
79948	1135
54843	116917
170680	2556
147804	12686
23172	34885
51725	37173
26015	27093
198437	17263
100287226	30768
340204	12658
2817	20418
116238	3587
79465	5945
57704	13120
126669	33830
100616189	68
407008	109
399881	148631
646424	9613
25778	69095
1605	66902
497190	26878
50652	141651
6892	14693
6373	79120
94056	45704
100500835	7324
1945	5822
969	8415
23536	26319
9477	15785
4207	78359
4089	117005
388428	17657
1501	932203
286046	139257
549	148098
27161	104454
130557	3559
112479	69472
790952	7735
338675	1005
25895	11049
677830	70090
22917	8131
946	12331
55100	374223
55561	21182
286042	16270
1361	60146
81061	981
23601	46416
161357	1668196
101340252	18554
55328	310666
51186	2024
100288123	26364
440416	133843
574510	126
153657	60623
85481	105855
283768	13403
3678	24199
24141	16166
196374	11288
583	53447
51061	63798
100616174	77
101927502	87187
7852	3816
100422908	46843
7535	26302
8817	37967
646201	664
728597	84669
8808	53029
2304	3450
23308	17975
64801	21614
23284	877077
63891	32030
144568	64529
441282	30739
645202	9756
100302124	66787
4990	6592
85413	51954
255654	8248
57126	9669
30827	5961
406958	109
10947	18727
26716	7147
3827	26678
101929983	133600
4589	52505
2992	36291
2639	23181
29109	18271
26664	36230
220992	11496
163	148371
23743	62568
51257	25747
101928280	102927
693152	18203
338433	81
84792	19572
8838	16896
101928882	268147
8022	8859
30814	3608
51567	17056
100505735	2090
57644	15094
285389	65533
3859	5907
439916	37153
51747	36669
197342	8501
101927267	6051
1577	31804
1572	13934
390705	21008
55911	4321
100313778	95
406933	94
7511	58787
100507156	89157
886	9062
151306	4363
51068	148836
100423000	71336
101928187	116348
25979	69901
4733	79966
1329	2343
2835	5581
51373	103310
60592	116095
3728	20759
3568	57064
100505555	41187
729515	34215
54825	53463
320	244776
5663	87273
6561	86455
80314	106737
811	5911
100874207	18321
55806	18969
170949	2543
819	13656
3680	371399
100616349	280202
51507	50296
121275	1089
3768	43670
205147	12699
353174	5580
5095	392142
2578	38771
23108	188839
102465667	158165
164656	44127
79169	4685
101930154	5409
131601	25182
23301	372636
4781	317140
100422828	106688
221830	9974
4716	2467
7520	98839
100616405	19266
27443	197013
1378	144500
92154	24862
57113	183731
100616259	75
1054	9356
27292	124989
100505811	2207
101928635	232488
100507201	4251
101927411	3828
79290	12954
100874035	295883
3797	56147
10397	64851
7579	23861
100113407	45819
3052	11777
100996490	58335
29991	3830
100616161	88
26167	2903
5899	54649
9663	96321
729359	15512
64895	45855
1311	8540
101928118	70763
338599	20678
11081	7492
554279	31810
56943	11629
101927447	67433
729355	66972
100422894	29022
701	60113
340156	87337
100750246	14782
55139	6912
643418	16836
285759	17504
2539	16181
84837	1374
64327	224278
2779	4904
114757	23819
29942	37910
85439	175809
5573	39539
101060405	18946
2491	65492
130074	45584
199870	37143
10314	46403
120066	24598
3105	4624
100500878	327496
79699	100888
9793	10144
1775	2895
140612	17852
252949	3392
100101266	1055
84190	120739
2530	60594
100527963	30350
101927866	3295
100616169	10332
118491	105100
80863	6014
1512	28516
64236	19746
100616493	219717
100847051	8795
10678	9804
2946	41017
84256	39271
677814	3890
80095	26296
728498	24016
328	2577
53349	57761
729574	1018
26268	48882
117532	105177
84952	174760
54884	12532
7711	30463
8425	36936
5001	81707
11132	30989
9605	11031
3263	11568
9833	104819
192286	1024
23367	104705
51463	127939
389075	5768
4108	11620
101927255	16227
22993	52502
100507584	29408
83483	25902
23456	42113
100302236	5094
643332	958
28991	12694
100131366	1807
80024	60734
731789	10285
1687	71272
7404	38999
100302213	16663
22843	225753
1188	13531
3142	6702
7455	64170
677835	8594
149111	305889
102606465	61387
221191	15050
54805	171928
7293	2812
374899	28167
374569	27082
92999	13896
100616291	220798
767581	1867
219431	935
54936	5057
11274	27498
64746	42051
140890	43644
83604	30224
23760	68465
23406	52483
379034	11934
200014	20470
80347	4810
54552	30860
2717	10122
8484	2113
101926951	18402
83741	59160
100500890	11044
771	60783
148223	18413
221908	1283
84516	28482
392465	11910
100500827	22768
8706	21501
6495	14844
340146	3375
144817	10127
6558	105922
1586	7002
51317	192114
7918	5054
339669	16719
1456	104946
283888	5724
767588	71
3561	4704
91181	111907
64856	8021
257044	186800
613227	16584
53828	4693
388719	7194
84179	7612
7001	16818
100653194	56540
10940	42537
389197	32700
647190	12206
3643	181779
2346	62035
55754	32044
2195	138939
101927535	1316
342666	25928
2555	226803
5202	17555
57696	18864
149095	12294
29074	8624
677850	3426
337970	493
79885	26692
55171	24470
100616237	23735
57105	2547
100379661	167823
29079	26668
219557	542926
4084	45257
85477	83025
963	26775
100500820	14635
57862	45894
147040	3050
574538	41049
10199	19787
101927528	124814
56605	66464
100129917	13896
23254	519339
284349	21863
6340	34168
